Type	ID	Name	Comment
8	534	Grand Stone Hammer	"The hammer of choice during the Stone Age."
8	535	Legend Skeleton Hammer	"A hammer made with a really tough skull."
8	536	Golden Ice Hammer	"A huge hammer made of ice crystals that won't melt."
8	537	Grand Morning Star	"A cast iron flail whose destructive potential is definitive of the term 'go medieval.'"
8	538	Saint Morning Star	"A cast iron flail whose destructive potential is definitive of the term 'go medieval.'"
8	539	Dark Pony Hammer	"A hammer made of horseshoe that makes light sounds in battle."
8	540	Grand Pony Hammer	"A hammer made of horseshoe that makes light sounds in battle."
8	541	Elven Blood Mace	"A cursed mace that thirsts for blood."
8	542	Legend Blood Mace	"A cursed mace that thirsts for blood."
8	543	Legend Scorpion Club	"A hammer made from a poisonous scorpion's tail."
8	544	Golden Scorpion Club	"A hammer made from a poisonous scorpion's tail."
8	545	Grand Battle Mace	"A Melee Weapon that has been optimized for use in battle."
8	546	Saint Great Hammer	"A destructive hammer whose power rocks the very earth."
8	547	Dark Great Hammer	"A destructive hammer whose power rocks the very earth."
8	548	Grand Forest Hammer	"A legendary hammer used by Eldeon's wood workers."
8	549	Saint Forest Hammer	"A legendary hammer used by Eldeon's wood workers."
8	550	Legend Labor Hammer	"A hammer with a beautiful jewel that symbolizes authority on Junon. There are many imitations."
8	551	Golden Labor Hammer	"A hammer with a beautiful jewel that symbolizes authority on Junon. There are many imitations."
8	552	Dark Nirvana Hammer	"A hammer that glitters with royal majesty as you rush into the heat of battle."
8	561	Golden Cutter Bow Gun	"A Crossbow that fires bolts which can cut through anything."
8	562	Grand Quick Bow Gun	"A Crossbow that provides superior rapid firing power."
8	563	Dark Crossbow Gun	"A Crossbow which provides great destructive power."
8	564	Legend Dark Bow Gun	"A high quality Crossbow that comes in a polished black color."
8	565	Golden Elf Bow Gun	"A gorgeous, yet simple to use, Crossbow that was used by the Elves."
8	566	Saint Anima Bow Gun	"A Crossbow infused with the power of nature."
8	567	Grand OverGear Bow Gun	"The most scientifically advanced Crossbow designed to eradicate foes."
8	568	Legend OverGear Bow Gun	"The most scientifically advanced Crossbow designed to eradicate foes."
8	581	Golden Cutter Edge	"Two-Handed Sword that specializes in cutting."
8	582	Grand Bull Sword	"A heavy sword decorated with an angry bull. Beware!"
8	583	Dark Two-Handed Sword	"The most basic Two-Handed Sword."
8	584	Legend After Blade	"A beautiful sword that looks resplendent when giving the finishing touch."
8	585	Saint Executioner	"A sword used in the gruesome task of decapitation."
8	586	Golden Claymore	"An aristocratic sword adorned with jewels and the image of a crow."
8	587	Grand Flamberge	"A sword with a wavy edge."
8	588	Dark Flamberge	"A sword with a wavy edge."
8	589	Legend Dragon Sword	"A sword in which the blade is generally decorated with the image of a dragon."
8	590	Golden Great Sword	"An enormous sword that you are barely able to carry."
8	591	Saint Giant Sword	"A huge sword that was used by the king of the Orcs."
8	592	Grand Giant Sword	"A huge sword that was used by the king of the Orcs."
8	593	Legend Shion's Guardian	"A very heavy sword used by a great war hero in a distant land."
8	594	Golden Shion's Guardian	"A very heavy sword used by a great war hero in a distant land."
8	611	Golden Small Axe	"An Axe commonly used by ruffians and trouble makers."
8	612	Saint Battle Axe	"A specially crafted weapon that can be used as both an axe and a hammer."
8	613	Grand Tomahawk	"An Axe that, through some kind of illusion, looks just like an eagle."
8	614	Legend Orc Axe	"A dull Axe made of animal bone that was used by the Orcs."
8	615	Golden Tower Axe	"An Axe with a splendidly long blade."
8	616	Grand Silver Axe	"A silver Axe that is somehow effective in healing your wounds."
8	617	Saint Golden Axe	"An Axe of gold that everyone seems to want."
8	618	Dark Golden Axe	"An Axe of gold that everyone seems to want."
8	619	Grand Great Axe	"A fearsome Axe with two huge blades."
8	620	Elven Flare Axe	"An Axe that always emits flames from its blade edges. Be careful when handling it."
8	621	Legend Earthquake	"An Axe filled with the power of the earth, making it capable of starting earthquakes."
8	622	Golden Earthquake	"An Axe filled with the power of the earth, making it capable of starting earthquakes."
8	623	Dark Bloody Axe	"A dreadful Axe that, once held, induces a craving for bloodshed."
8	624	Legend Bloody Axe	"A dreadful Axe that, once held, induces a craving for bloodshed."
8	625	Saint Collapse Axe	"An Axe with long and bulky blades."
8	626	Golden Adamantium Axe	"An Axe made of Adamantium which can never be broken. There are many imitations."
8	627	Dark Adamantium Axe	"An Axe made of Adamantium which can never be broken. There are many imitations."
8	641	Saint Bardiche	"A unique Spear whose point is shaped like an axe blade."
8	642	Grand Iron Spear	"A widely used Spear that provides great power considering its price."
8	643	Legend Trident	"A three pronged Spear that should never be used as a fork."
8	644	Golden Death Spear	"The god of Death's weapon of choice."
8	645	Grand Halberd	"A versatile Spear that can be used to chop, stab and slice."
8	646	Saint Lightning Spear	"An electrical Spear that can summon thunder. Be careful lest it shock you."
8	647	Dark Shining Spear	"A radiant Spear that always dazzles brightly."
8	648	Grand Shining Spear	"A radiant Spear that always dazzles brightly."
8	649	Elven Chaos Spear	"An abominable Spear surrounded with a swirling aura of darkness."
8	650	Legend Chaos Spear	"An abominable Spear surrounded with a swirling aura of darkness."
8	651	Grand Gungnir	"A mythical Spear that is said to be used by Odin, leader of the Norse gods."
8	652	Dark Gungnir	"A mythical Spear that is said to be used by Odin, leader of the Norse gods."
8	653	Legend Oriental Spear	"A legendary Spear used by Yeopo, a famous commander."
8	654	Saint Oriental Spear	"A legendary Spear used by Yeopo, a famous commander."
8	655	Golden Dragon Spear	"A Spear that is said to have been used by a dragon as its toothpick."
8	656	Saint Dagan Spear	"A Spear which seems to have been made to hunt huge animals."
8	657	Dark Dagan Spear	"A Spear which seems to have been made to hunt huge animals."
8	658	Grand Longinus Spear	"Just by holding this saintly Spear, you can sense the presence of evil."
8	659	Elven Longinus Spear	"Just by holding this saintly Spear, you can sense the presence of evil."
8	660	Legend Nimrodpiece	"It is said that scars made by this Spear never truly heal."
8	661	Golden Nimrodpiece	"It is said that scars made by this Spear never truly heal."
8	671	Golden Orc Bow	"The basic Bow for Orc Archers."
8	672	Grand White Wing Bow	"A Bow that is made in the form of a little angel's wing."
8	673	Dark Elven Bow	"A powerful Bow that was used by the Elves."
8	674	Legend Iron Bow	"A solid Bow that is constructed of iron."
8	675	Saint Maiya Bow	"A Bow that calls forth the determination of shepherd boys who have decided to eradicate the wolves that have stolen their sheep."
8	676	Golden Half-Elf Bow	"The basic Bow that was used by Half Elves."
8	677	Grand Mythril Bow	"A Bow made of Mythril whose quality is guaranteed after purchase."
8	678	Dark Mythril Bow	"A Bow made of Mythril whose quality is guaranteed after purchase."
8	679	Legend Bow of East Archer	"A Bow that was popularly used in the East."
8	680	Golden Bow of Wind Spirit	"A mysterious Bow that contains the spirit of the wind."
8	681	Saint Dual Stick Bow	"A Bow said to be used by a legend. However, there are many imitations."
8	682	Grand Mediator Bow	"A Bow whose true power shines when violence is avoided for the sake of justice."
8	683	Legend Lynx Bow	"A legendary Bow used by Eldeon's Hunters."
8	684	Golden Lynx Bow	"A legendary Bow used by Eldeon's Hunters."
8	685	Grand Bifenith Bow	"The standard Bow used long ago by a group of warriors united by Robin Hawker."
8	701	Golden Gloria Gun	"Despite being a pistol, the Gloria Gun has an excellent rapid fire rate."
8	702	Grand Iron Rifle	"A model of one of the very first rifles that introduced the use of guns in battle."
8	703	Dark Iron Shotgun	"A shotgun that is especially effective at point blank range. Don't get too close to it!"
8	704	Legend Sorden Gun	"A cumbersome looking Gun, it offers decent power but isn't very good at firing rapidly."
8	705	Saint Edge Gun	"A pistol whose accuracy can be compared to that of ninja assassins."
8	706	Golden Beretta	"A Gun with enough power to exterminate zombies."
8	707	Grand Sniper Rifle	"A rifle that is well suited to accurately targeting enemies from a great distance."
8	708	Dark Sniper Rifle	"A rifle that is well suited to accurately targeting enemies from a great distance."
8	709	Legend Justice Cannon	"A cannon whose power reflects the fervor of those who fight for justice."
8	710	Golden Piercing Gun	"A Gun with the power to pierce absolutely anything."
8	711	Saint Remington	"A masterpiece that combines both incredible power and gorgeous design."
8	712	Grand Remington	"A masterpiece that combines both incredible power and gorgeous design."
8	713	Legend Brave Gun	"A rifle of judgment that only one that truly has courage may use."
8	714	Golden Brave Gun	"A rifle of judgment that only one that truly has courage may use."
8	715	Grand Bastard Gun	"At long last, a weapon that is half gun, half Bastard Sword. It's specially patented."
8	716	Saint Steam Shocker	"A product of both science and magic, the Mana Steam Shocker is a truly fantastic gun."
8	717	Dark Steam Shocker	"A product of both science and magic, the Mana Steam Shocker is a truly fantastic gun."
8	731	Golden Hard Launcher	"A tough Launcher that won't break easily."
8	732	Grand Bronze Launcher	"A sturdy Launcher made entirely of bronze."
8	733	Dark Orc Launcher	"A heavy Launcher used by the Orc Warriors."
8	734	Legend Mythril launcher	"A masterpiece of a Launcher constructed of high grade Mythril."
8	735	Golden Cross launcher	"An attractive Launcher decorated with crossed blades."
8	736	Saint Burning Launcher	"Launcher with explosive power that shoots flaming shells."
8	737	Grand Corsair Cannon	"A Launcher used by pirates in their own flying ships."
8	738	Legend Particle Cannon	"A Launcher that harnesses the energy of the earth to fire powerful shots."
8	739	Golden Particle Cannon	"A Launcher that harnesses the energy of the earth to fire powerful shots."
8	740	Grand Mana Cannon	"A powerful Launcher that gathers Mana Energy to fire destructive bursts."
